RX Date/Time,Group/Time,Group/New Plot
2025/11/16 23:44:48::155,667016407,258.726
2025/11/16 23:44:48::155,667016410,266.786
2025/11/16 23:44:48::156,667016412,264.368
2025/11/16 23:44:48::156,667016415,267.592
2025/11/16 23:44:48::156,667016418,271.622
2025/11/16 23:44:48::156,667016420,271.622
2025/11/16 23:44:48::156,667016423,271.622
2025/11/16 23:44:48::156,667016425,272.428
2025/11/16 23:44:48::156,667016428,273.234
2025/11/16 23:44:48::156,667016431,273.234
2025/11/16 23:44:48::156,667016433,274.040
2025/11/16 23:44:48::156,667019373,220.844
2025/11/16 23:44:48::156,667019376,232.128
2025/11/16 23:44:48::156,667019378,240.188
2025/11/16 23:44:48::156,667019381,247.442
2025/11/16 23:44:48::156,667019384,253.084
2025/11/16 23:44:48::156,667019386,257.920
2025/11/16 23:44:48::156,667019389,259.532
2025/11/16 23:44:48::156,667019392,262.756
2025/11/16 23:44:48::156,667019394,263.562
2025/11/16 23:44:48::156,667019397,261.144
2025/11/16 23:44:48::156,667019400,269.204
2025/11/16 23:44:48::156,667019402,265.174
2025/11/16 23:44:48::156,667019405,272.428
2025/11/16 23:44:48::156,667019407,273.234
2025/11/16 23:44:48::156,667019410,273.234
2025/11/16 23:44:48::156,667019413,274.040
2025/11/16 23:44:48::156,667019415,274.040
2025/11/16 23:44:48::156,667019418,274.040
2025/11/16 23:44:48::156,667019421,274.846
2025/11/16 23:44:48::156,667019423,274.846
2025/11/16 23:44:48::156,667022392,236.158
2025/11/16 23:44:48::156,667022394,245.024
2025/11/16 23:44:48::156,667022397,251.472
2025/11/16 23:44:48::156,667022400,256.308
2025/11/16 23:44:48::156,667022402,260.338
2025/11/16 23:44:48::156,667022405,262.756
2025/11/16 23:44:48::156,667022407,265.174
2025/11/16 23:44:48::156,667022410,267.592
2025/11/16 23:44:48::156,667022413,271.622
2025/11/16 23:44:48::156,667022415,265.980
2025/11/16 23:44:48::156,667022418,272.428
2025/11/16 23:44:48::156,667022420,278.876
2025/11/16 23:44:48::156,667022423,275.652
2025/11/16 23:44:48::156,667022426,274.040
2025/11/16 23:44:48::156,667022428,275.652
2025/11/16 23:44:48::156,667022431,277.264
2025/11/16 23:44:48::156,667022434,276.458
2025/11/16 23:44:48::156,667022436,275.652
2025/11/16 23:44:48::156,667022439,277.264
2025/11/16 23:44:48::156,667022442,278.070
2025/11/16 23:44:48::156,667025412,239.382
2025/11/16 23:44:48::156,667025414,246.636
2025/11/16 23:44:48::156,667025417,253.084
2025/11/16 23:44:48::156,667025420,257.114
2025/11/16 23:44:48::156,667025422,265.980
2025/11/16 23:44:48::156,667025425,269.204
2025/11/16 23:44:48::156,667025428,262.756
2025/11/16 23:44:48::156,667025430,270.010
2025/11/16 23:44:48::156,667025433,272.428
2025/11/16 23:44:48::156,667025435,272.428
2025/11/16 23:44:48::157,667025438,274.040
2025/11/16 23:44:48::157,667025441,274.846
2025/11/16 23:44:48::157,667025443,275.652
2025/11/16 23:44:48::157,667025451,270.816
2025/11/16 23:44:48::157,667025454,272.428
2025/11/16 23:44:48::157,667025456,274.040
2025/11/16 23:44:48::157,667025459,273.234
2025/11/16 23:44:48::157,667025461,279.682
2025/11/16 23:44:48::157,667025464,277.264
2025/11/16 23:44:48::157,667025467,275.652
2025/11/16 23:44:48::159,667028394,240.994
2025/11/16 23:44:48::159,667028397,247.442
2025/11/16 23:44:48::159,667028399,254.696
2025/11/16 23:44:48::159,667028402,258.726
2025/11/16 23:44:48::159,667028405,261.144
2025/11/16 23:44:48::159,667028407,266.786
2025/11/16 23:44:48::159,667028410,267.592
2025/11/16 23:44:48::160,667028412,269.204
2025/11/16 23:44:48::160,667028415,270.816
2025/11/16 23:44:48::160,667028418,270.816
2025/11/16 23:44:48::160,667028420,274.040
2025/11/16 23:44:48::160,667028423,274.846
2025/11/16 23:44:48::160,667028426,276.458
2025/11/16 23:44:48::160,667028428,274.846
2025/11/16 23:44:48::160,667028431,277.264
2025/11/16 23:44:48::160,667028434,277.264
2025/11/16 23:44:48::160,667028436,278.070
2025/11/16 23:44:48::160,667028439,277.264
2025/11/16 23:44:48::160,667028441,278.070
2025/11/16 23:44:48::160,667028444,278.070
2025/11/16 23:44:48::161,667031388,221.650
2025/11/16 23:44:48::162,667031390,239.382
2025/11/16 23:44:48::162,667031393,247.442
2025/11/16 23:44:48::162,667031396,253.084
2025/11/16 23:44:48::162,667031398,256.308
2025/11/16 23:44:48::162,667031401,260.338
2025/11/16 23:44:48::162,667031403,263.562
2025/11/16 23:44:48::163,667031406,265.174
2025/11/16 23:44:48::163,667031409,267.592
2025/11/16 23:44:48::163,667031411,271.622
2025/11/16 23:44:48::163,667031414,267.592
2025/11/16 23:44:48::163,667031417,265.174
2025/11/16 23:44:48::163,667031419,277.264
2025/11/16 23:44:48::163,667031422,274.040
2025/11/16 23:44:48::163,667031424,274.846
2025/11/16 23:44:48::163,667031427,274.846
2025/11/16 23:44:48::163,667031430,276.458
2025/11/16 23:44:48::163,667031432,277.264
2025/11/16 23:44:48::163,667031435,276.458
2025/11/16 23:44:48::163,667031438,276.458
2025/11/16 23:44:48::164,667034377,200.694
2025/11/16 23:44:48::165,667034380,223.262
2025/11/16 23:44:48::165,667034382,231.322
2025/11/16 23:44:48::165,667034385,240.188
2025/11/16 23:44:48::165,667034388,245.830
2025/11/16 23:44:48::165,667034390,251.472
2025/11/16 23:44:48::165,667034393,255.502
2025/11/16 23:44:48::166,667034396,258.726
2025/11/16 23:44:48::166,667034398,261.950
2025/11/16 23:44:48::166,667034401,262.756
2025/11/16 23:44:48::166,667034403,265.980
2025/11/16 23:44:48::166,667034406,266.786
2025/11/16 23:44:48::166,667034409,267.592
2025/11/16 23:44:48::166,667034411,269.204
2025/11/16 23:44:48::166,667034414,271.622
2025/11/16 23:44:48::166,667034417,271.622
2025/11/16 23:44:48::166,667034419,277.264
2025/11/16 23:44:48::166,667034422,273.234
2025/11/16 23:44:48::166,667034425,273.234
2025/11/16 23:44:48::166,667034427,274.846
2025/11/16 23:44:48::168,667037379,215.202
2025/11/16 23:44:48::168,667037381,222.456
2025/11/16 23:44:48::168,667037384,234.546
2025/11/16 23:44:48::168,667037387,240.188
2025/11/16 23:44:48::168,667037389,248.248
2025/11/16 23:44:48::168,667037392,251.472
2025/11/16 23:44:48::168,667037395,256.308
2025/11/16 23:44:48::169,667037397,260.338
2025/11/16 23:44:48::169,667037400,262.756
2025/11/16 23:44:48::169,667037402,264.368
2025/11/16 23:44:48::169,667037405,265.980
2025/11/16 23:44:48::169,667037408,267.592
2025/11/16 23:44:48::169,667037410,269.204
2025/11/16 23:44:48::169,667037413,269.204
2025/11/16 23:44:48::169,667037416,274.040
2025/11/16 23:44:48::169,667037418,273.234
2025/11/16 23:44:48::169,667037421,277.264
2025/11/16 23:44:48::169,667037423,273.234
2025/11/16 23:44:48::169,667037426,274.040
2025/11/16 23:44:48::169,667037429,274.040
2025/11/16 23:44:48::171,667040387,225.680
2025/11/16 23:44:48::171,667040390,234.546
2025/11/16 23:44:48::171,667040392,242.606
2025/11/16 23:44:48::171,667040395,251.472
2025/11/16 23:44:48::171,667040398,255.502
2025/11/16 23:44:48::171,667040400,259.532
2025/11/16 23:44:48::171,667040403,261.950
2025/11/16 23:44:48::172,667040405,264.368
2025/11/16 23:44:48::172,667040408,265.174
2025/11/16 23:44:48::172,667040411,266.786
2025/11/16 23:44:48::172,667040413,270.010
2025/11/16 23:44:48::172,667040416,265.980
2025/11/16 23:44:48::172,667040419,272.428
2025/11/16 23:44:48::172,667040421,278.876
2025/11/16 23:44:48::172,667040424,274.846
2025/11/16 23:44:48::172,667040426,274.040
2025/11/16 23:44:48::172,667040429,275.652
2025/11/16 23:44:48::172,667040432,275.652
2025/11/16 23:44:48::172,667040434,274.846
2025/11/16 23:44:48::172,667040437,274.846
2025/11/16 23:44:48::173,667043375,236.158
2025/11/16 23:44:48::174,667043377,245.830
2025/11/16 23:44:48::174,667043380,252.278
2025/11/16 23:44:48::174,667043383,256.308
2025/11/16 23:44:48::174,667043385,260.338
2025/11/16 23:44:48::174,667043388,264.368
2025/11/16 23:44:48::174,667043391,269.204
2025/11/16 23:44:48::174,667043393,270.816
2025/11/16 23:44:48::174,667043396,274.846
2025/11/16 23:44:48::174,667043398,275.652
2025/11/16 23:44:48::174,667043401,272.428
2025/11/16 23:44:48::175,667043404,274.040
2025/11/16 23:44:48::175,667043406,274.846
2025/11/16 23:44:48::175,667043409,275.652
2025/11/16 23:44:48::175,667043411,275.652
2025/11/16 23:44:48::175,667043414,275.652
2025/11/16 23:44:48::175,667043417,278.070
2025/11/16 23:44:48::175,667043419,277.264
2025/11/16 23:44:48::175,667043422,276.458
2025/11/16 23:44:48::175,667043425,277.264
2025/11/16 23:44:48::176,667046373,238.576
2025/11/16 23:44:48::177,667046375,245.830
2025/11/16 23:44:48::177,667046378,253.890
2025/11/16 23:44:48::177,667046381,258.726
2025/11/16 23:44:48::177,667046383,261.144
2025/11/16 23:44:48::177,667046386,264.368
2025/11/16 23:44:48::177,667046389,267.592
2025/11/16 23:44:48::178,667046391,269.204
2025/11/16 23:44:48::178,667046394,269.204
2025/11/16 23:44:48::178,667046396,275.652
2025/11/16 23:44:48::178,667046399,268.398
2025/11/16 23:44:48::178,667046402,278.876
2025/11/16 23:44:48::178,667046404,280.488
2025/11/16 23:44:48::178,667046407,277.264
2025/11/16 23:44:48::178,667046409,277.264
2025/11/16 23:44:48::178,667046412,276.458
2025/11/16 23:44:48::178,667046415,278.070
2025/11/16 23:44:48::178,667046417,278.876
2025/11/16 23:44:48::178,667046420,277.264
2025/11/16 23:44:48::178,667046423,277.264
2025/11/16 23:44:48::179,667049333,236.158
2025/11/16 23:44:48::180,667049336,244.218
2025/11/16 23:44:48::180,667049339,252.278
2025/11/16 23:44:48::180,667049341,253.890
2025/11/16 23:44:48::180,667049344,259.532
2025/11/16 23:44:48::180,667049346,263.562
2025/11/16 23:44:48::180,667049349,265.980
2025/11/16 23:44:48::180,667049352,268.398
2025/11/16 23:44:48::180,667049354,267.592
2025/11/16 23:44:48::180,667049357,273.234
2025/11/16 23:44:48::180,667049360,273.234
2025/11/16 23:44:48::180,667049362,273.234
2025/11/16 23:44:48::181,667049365,274.040
2025/11/16 23:44:48::181,667049367,278.876
2025/11/16 23:44:48::181,667049370,271.622
2025/11/16 23:44:48::181,667049373,284.518
2025/11/16 23:44:48::181,667049375,270.816
2025/11/16 23:44:48::181,667049378,275.652
2025/11/16 23:44:48::181,667049381,278.070
2025/11/16 23:44:48::181,667049383,278.070
2025/11/16 23:44:48::182,667052333,217.620
2025/11/16 23:44:48::183,667052336,228.098
2025/11/16 23:44:48::183,667052338,236.158
2025/11/16 23:44:48::183,667052341,247.442
2025/11/16 23:44:48::183,667052344,245.830
2025/11/16 23:44:48::183,667052346,259.532
2025/11/16 23:44:48::183,667052349,253.890
2025/11/16 23:44:48::183,667052351,262.756
2025/11/16 23:44:48::183,667052354,265.980
2025/11/16 23:44:48::183,667052357,266.786
2025/11/16 23:44:48::183,667052359,268.398
2025/11/16 23:44:48::184,667052362,270.010
2025/11/16 23:44:48::184,667052365,268.398
2025/11/16 23:44:48::184,667052367,272.428
2025/11/16 23:44:48::184,667052370,272.428
2025/11/16 23:44:48::184,667052372,272.428
2025/11/16 23:44:48::184,667052375,274.040
2025/11/16 23:44:48::184,667052378,274.040
2025/11/16 23:44:48::184,667052380,278.070
2025/11/16 23:44:48::184,667052383,278.876
2025/11/16 23:44:48::185,667055348,203.112
2025/11/16 23:44:48::186,667055350,214.396
2025/11/16 23:44:48::186,667055353,228.904
2025/11/16 23:44:48::186,667055356,240.994
2025/11/16 23:44:48::186,667055358,241.800
2025/11/16 23:44:48::186,667055361,252.278
2025/11/16 23:44:48::186,667055364,255.502
2025/11/16 23:44:48::186,667055366,256.308
2025/11/16 23:44:48::186,667055369,261.144
2025/11/16 23:44:48::186,667055371,264.368
2025/11/16 23:44:48::186,667055374,265.174
2025/11/16 23:44:48::187,667055377,267.592
2025/11/16 23:44:48::187,667055379,269.204
2025/11/16 23:44:48::187,667055382,269.204
2025/11/16 23:44:48::187,667055384,269.204
2025/11/16 23:44:48::187,667055387,271.622
2025/11/16 23:44:48::187,667055390,270.816
2025/11/16 23:44:48::187,667055392,282.100
2025/11/16 23:44:48::187,667055395,266.786
2025/11/16 23:44:48::187,667055397,273.234
2025/11/16 23:44:48::188,667058376,209.560
2025/11/16 23:44:48::189,667058378,222.456
2025/11/16 23:44:48::189,667058381,232.128
2025/11/16 23:44:48::189,667058384,240.188
2025/11/16 23:44:48::189,667058386,245.024
2025/11/16 23:44:48::189,667058389,261.950
2025/11/16 23:44:48::189,667058391,253.084
2025/11/16 23:44:48::204,667058394,260.338
2025/11/16 23:44:48::204,667058397,264.368
2025/11/16 23:44:48::204,667058399,265.980
2025/11/16 23:44:48::204,667058402,266.786
2025/11/16 23:44:48::204,667058404,268.398
2025/11/16 23:44:48::204,667058407,270.816
2025/11/16 23:44:48::204,667058410,270.816
2025/11/16 23:44:48::204,667058412,270.816
2025/11/16 23:44:48::204,667058415,274.040
2025/11/16 23:44:48::204,667058418,273.234
2025/11/16 23:44:48::204,667058420,273.234
2025/11/16 23:44:48::204,667058423,272.428
2025/11/16 23:44:48::204,667058426,274.040
2025/11/16 23:44:48::204,667061375,225.680
2025/11/16 23:44:48::204,667061378,234.546
2025/11/16 23:44:48::204,667061381,244.218
2025/11/16 23:44:48::204,667061383,251.472
2025/11/16 23:44:48::204,667061386,255.502
2025/11/16 23:44:48::204,667061389,259.532
2025/11/16 23:44:48::204,667061391,252.278
2025/11/16 23:44:48::204,667061394,260.338
2025/11/16 23:44:48::204,667061396,277.264
2025/11/16 23:44:48::204,667061399,264.368
2025/11/16 23:44:48::204,667061402,274.040
2025/11/16 23:44:48::204,667061404,273.234
2025/11/16 23:44:48::204,667061407,273.234
2025/11/16 23:44:48::204,667061410,274.040
2025/11/16 23:44:48::204,667061412,274.040
2025/11/16 23:44:48::204,667061415,274.846
2025/11/16 23:44:48::204,667061418,274.846
2025/11/16 23:44:48::204,667061420,275.652
2025/11/16 23:44:48::204,667061423,274.846
2025/11/16 23:44:48::204,667061425,277.264
2025/11/16 23:44:48::204,667064383,236.964
2025/11/16 23:44:48::204,667064385,249.054
2025/11/16 23:44:48::204,667064388,246.636
2025/11/16 23:44:48::204,667064391,257.920
2025/11/16 23:44:48::204,667064393,261.950
2025/11/16 23:44:48::204,667064396,265.174
2025/11/16 23:44:48::204,667064398,267.592
2025/11/16 23:44:48::204,667064401,270.816
2025/11/16 23:44:48::204,667064404,270.816
2025/11/16 23:44:48::204,667064406,271.622
2025/11/16 23:44:48::204,667064409,272.428
2025/11/16 23:44:48::204,667064412,291.772
2025/11/16 23:44:48::204,667064414,277.264
2025/11/16 23:44:48::204,667064417,279.682
2025/11/16 23:44:48::204,667064420,274.846
2025/11/16 23:44:48::204,667064422,276.458
2025/11/16 23:44:48::204,667064425,276.458
2025/11/16 23:44:48::204,667064428,278.876
2025/11/16 23:44:48::205,667064430,279.682
2025/11/16 23:44:48::205,667064433,278.070
2025/11/16 23:44:48::205,667067377,238.576
2025/11/16 23:44:48::205,667067379,248.248
2025/11/16 23:44:48::205,667067382,253.084
2025/11/16 23:44:48::205,667067384,255.502
2025/11/16 23:44:48::205,667067387,261.144
2025/11/16 23:44:48::205,667067390,265.980
2025/11/16 23:44:48::205,667067392,265.980
2025/11/16 23:44:48::205,667067395,267.592
2025/11/16 23:44:48::205,667067398,272.428
2025/11/16 23:44:48::205,667067400,272.428
2025/11/16 23:44:48::205,667067403,277.264
2025/11/16 23:44:48::205,667067406,274.846
2025/11/16 23:44:48::205,667067408,278.070
2025/11/16 23:44:48::205,667067411,275.652
2025/11/16 23:44:48::205,667067413,275.652
2025/11/16 23:44:48::205,667067416,277.264
2025/11/16 23:44:48::205,667067419,278.070
2025/11/16 23:44:48::205,667067421,278.070
2025/11/16 23:44:48::205,667067424,277.264
2025/11/16 23:44:48::205,667067427,278.070
2025/11/16 23:44:48::205,667070395,228.904
2025/11/16 23:44:48::205,667070398,240.188
2025/11/16 23:44:48::205,667070400,248.248
2025/11/16 23:44:48::205,667070403,262.756
2025/11/16 23:44:48::205,667070406,258.726
2025/11/16 23:44:48::205,667070408,265.174
2025/11/16 23:44:48::205,667070411,264.368
2025/11/16 23:44:48::205,667070413,266.786
2025/11/16 23:44:48::205,667070416,269.204
2025/11/16 23:44:48::205,667070419,270.816
2025/11/16 23:44:48::205,667070421,270.816
2025/11/16 23:44:48::205,667070424,272.428
2025/11/16 23:44:48::205,667070427,273.234
2025/11/16 23:44:48::205,667070429,273.234
2025/11/16 23:44:48::205,667070432,274.846
2025/11/16 23:44:48::205,667070434,270.816
2025/11/16 23:44:48::205,667070437,275.652
2025/11/16 23:44:48::205,667070440,279.682
2025/11/16 23:44:48::205,667070442,271.622
2025/11/16 23:44:48::205,667070451,271.622
2025/11/16 23:44:48::205,667073369,210.366
2025/11/16 23:44:48::205,667073371,224.874
2025/11/16 23:44:48::205,667073374,233.740
2025/11/16 23:44:48::205,667073376,240.994
2025/11/16 23:44:48::205,667073379,251.472
2025/11/16 23:44:48::205,667073382,255.502
2025/11/16 23:44:48::205,667073384,255.502
2025/11/16 23:44:48::205,667073387,265.980
2025/11/16 23:44:48::205,667073390,263.562
2025/11/16 23:44:48::205,667073392,265.980
2025/11/16 23:44:48::205,667073395,268.398
2025/11/16 23:44:48::205,667073398,268.398
2025/11/16 23:44:48::205,667073400,271.622
2025/11/16 23:44:48::205,667073403,270.010
2025/11/16 23:44:48::205,667073406,272.428
2025/11/16 23:44:48::205,667073408,272.428
2025/11/16 23:44:48::205,667073411,273.234
2025/11/16 23:44:48::205,667073413,273.234
2025/11/16 23:44:48::205,667073416,273.234
2025/11/16 23:44:48::205,667073419,266.786
2025/11/16 23:44:48::206,667076397,206.336
2025/11/16 23:44:48::207,667076399,222.456
2025/11/16 23:44:48::207,667076402,228.098
2025/11/16 23:44:48::207,667076405,240.994
2025/11/16 23:44:48::207,667076407,248.248
2025/11/16 23:44:48::207,667076410,251.472
2025/11/16 23:44:48::207,667076412,259.532
2025/11/16 23:44:48::207,667076415,260.338
2025/11/16 23:44:48::207,667076418,261.144
2025/11/16 23:44:48::207,667076420,264.368
2025/11/16 23:44:48::207,667076423,265.980
2025/11/16 23:44:48::208,667076426,267.592
2025/11/16 23:44:48::208,667076428,269.204
2025/11/16 23:44:48::208,667076431,269.204
2025/11/16 23:44:48::208,667076434,271.622
2025/11/16 23:44:48::208,667076436,272.428
2025/11/16 23:44:48::208,667076439,267.592
2025/11/16 23:44:48::208,667076441,274.040
2025/11/16 23:44:48::208,667076444,274.040
2025/11/16 23:44:48::208,667076451,269.204
2025/11/16 23:44:48::209,667079371,222.456
2025/11/16 23:44:48::210,667079373,232.934
2025/11/16 23:44:48::210,667079376,239.382
2025/11/16 23:44:48::210,667079379,251.472
2025/11/16 23:44:48::210,667079381,253.084
2025/11/16 23:44:48::210,667079384,256.308
2025/11/16 23:44:48::210,667079386,260.338
2025/11/16 23:44:48::211,667079389,263.562
2025/11/16 23:44:48::211,667079392,265.174
2025/11/16 23:44:48::211,667079394,267.592
2025/11/16 23:44:48::211,667079397,262.756
2025/11/16 23:44:48::211,667079399,270.816
2025/11/16 23:44:48::211,667079402,274.040
2025/11/16 23:44:48::211,667079405,267.592
2025/11/16 23:44:48::211,667079407,279.682
2025/11/16 23:44:48::211,667079410,273.234
2025/11/16 23:44:48::211,667079413,274.040
2025/11/16 23:44:48::211,667079415,274.846
2025/11/16 23:44:48::211,667079418,275.652
2025/11/16 23:44:48::211,667079421,274.846
2025/11/16 23:44:48::213,667082374,240.188
2025/11/16 23:44:48::213,667082376,246.636
2025/11/16 23:44:48::213,667082379,251.472
2025/11/16 23:44:48::213,667082382,253.084
2025/11/16 23:44:48::213,667082384,265.174
2025/11/16 23:44:48::213,667082387,264.368
2025/11/16 23:44:48::213,667082390,265.980
2025/11/16 23:44:48::214,667082392,267.592
2025/11/16 23:44:48::214,667082395,269.204
